id	eventid	iyear	imonth	iday	approxdate	extended	resolution	country	country_txt	region	region_txt	provstate	city	latitude	longitude	specificity	vicinity	location	summary	crit1	crit2	crit3	doubtterr	alternative	alternative_txt	multiple	success	suicide	attacktype1	attacktype1_txt	catgory_attacktype	attacktype2	attacktype2_txt	attacktype3	attacktype3_txt	targtype1	targtype1_txt	targsubtype1	targsubtype1_txt	corp1	target1	natlty1	natlty1_txt	targtype2	targtype2_txt	targsubtype2	targsubtype2_txt	corp2	target2	natlty2	natlty2_txt	targtype3	targtype3_txt	targsubtype3	targsubtype3_txt	corp3	target3	natlty3	natlty3_txt	gname	gsubname	gname2	gsubname2	gname3	gsubname3	motive	guncertain1	guncertain2	guncertain3	individual	nperps	nperpcap	claimed	claimmode	claimmode_txt	claim2	claimmode2	claimmode2_txt	claim3	claimmode3	claimmode3_txt	compclaim	weaptype1	weaptype1_txt	weapsubtype1	weapsubtype1_txt	weaptype2	weaptype2_txt	weapsubtype2	weapsubtype2_txt	weaptype3	weaptype3_txt	weapsubtype3	weapsubtype3_txt	weaptype4	weaptype4_txt	weapsubtype4	weapsubtype4_txt	weapdetail	nkill	nkillus	nkillter	nwound	nwoundus	nwoundte	property	propextent	propextent_txt	propvalue	propcomment	ishostkid	nhostkid	nhostkidus	nhours	ndays	divert	kidhijcountry	ransom	ransomamt	ransomamtus	ransompaid	ransompaidus	ransomnote	hostkidoutcome	hostkidoutcome_txt	nreleased	addnotes	scite1	scite2	scite3	dbsource	INT_LOG	INT_IDEO	INT_MISC	INT_ANY	related
124695	2,01312E+11	2013	12	16		0		95	Iraq	10	Middle East & North Africa	Arbil	Makhmur district	35.669052	43.542445	3.0	0		12/16/2013: An explosive device detonated in a residence in Makhmur district, Arbil governorate, Iraq. There were no reported casualties in the attack. This was one of eight attacks on homes in Makhmur on this day. An unknown number of the homes belonged to police officers. Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.	1	1	1	0.0			1.0	1	0	3	Bombing/Explosion	Bombing/Explosion					3	Police	25.0	Police Security Forces/Officers	Iraqi Police Service (IPS)	Officer	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	1.0	7.0	Posted to website, blog, etc.								6	Explosives	16.0	Unknown Explosive Type														0.0	0.0	0.0	0.0	0.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	A home was damaged in this attack.	0.0																	"""8 houses detonated in Makhmour area, mostly cops,"" Aswat al-Iraq, December 16, 2013."	"""Gunmen blow up eight houses southeast of Mosul.,"" National Iraq News Agency, December 16, 2013."	"""Islamic State of Iraq, Levant Claims Kirkuk 'Documented Military Operations' 5 Dec 2013-2 Jan 2014,"" Al-Minbar al-I'lami Jihadist Forum, March 6, 2014."	START Primary Collection	0	1	0	1	201312160026, 201312160027, 201312160028, 201312160029, 201312160030, 201312160031, 201312160032, 201312160033
124696	2,01312E+11	2013	12	16		0		95	Iraq	10	Middle East & North Africa	Arbil	Makhmur district	35.669052	43.542445	3.0	0		12/16/2013: An explosive device detonated in a residence in Makhmur district, Arbil governorate, Iraq. There were no reported casualties in the attack. This was one of eight attacks on homes in Makhmur on this day. An unknown number of the homes belonged to police officers. Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.	1	1	1	0.0			1.0	1	0	3	Bombing/Explosion	Bombing/Explosion					3	Police	25.0	Police Security Forces/Officers	Iraqi Police Service (IPS)	Officer	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	1.0	7.0	Posted to website, blog, etc.								6	Explosives	16.0	Unknown Explosive Type														0.0	0.0	0.0	0.0	0.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	A home was damaged in this attack.	0.0																	"""8 houses detonated in Makhmour area, mostly cops,"" Aswat al-Iraq, December 16, 2013."	"""Gunmen blow up eight houses southeast of Mosul.,"" National Iraq News Agency, December 16, 2013."	"""Islamic State of Iraq, Levant Claims Kirkuk 'Documented Military Operations' 5 Dec 2013-2 Jan 2014,"" Al-Minbar al-I'lami Jihadist Forum, March 6, 2014."	START Primary Collection	0	1	0	1	201312160026, 201312160027, 201312160028, 201312160029, 201312160030, 201312160031, 201312160032, 201312160033
124697	2,01312E+11	2013	12	16		0		95	Iraq	10	Middle East & North Africa	Arbil	Makhmur district	35.669052	43.542445	3.0	0		12/16/2013: An explosive device detonated in a residence in Makhmur district, Arbil governorate, Iraq. There were no reported casualties in the attack. This was one of eight attacks on homes in Makhmur on this day. An unknown number of the homes belonged to police officers. Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.	1	1	1	0.0			1.0	1	0	3	Bombing/Explosion	Bombing/Explosion					3	Police	25.0	Police Security Forces/Officers	Iraqi Police Service (IPS)	Officers	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	1.0	7.0	Posted to website, blog, etc.								6	Explosives	16.0	Unknown Explosive Type														0.0	0.0	0.0	0.0	0.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	A home was damaged in this attack.	0.0																	"""8 houses detonated in Makhmour area, mostly cops,"" Aswat al-Iraq, December 16, 2013."	"""Gunmen blow up eight houses southeast of Mosul.,"" National Iraq News Agency, December 16, 2013."	"""Islamic State of Iraq, Levant Claims Kirkuk 'Documented Military Operations' 5 Dec 2013-2 Jan 2014,"" Al-Minbar al-I'lami Jihadist Forum, March 6, 2014."	START Primary Collection	0	1	0	1	201312160026, 201312160027, 201312160028, 201312160029, 201312160030, 201312160031, 201312160032, 201312160033
124698	2,01312E+11	2013	12	16		0		95	Iraq	10	Middle East & North Africa	Arbil	Makhmur district	35.669052	43.542445	3.0	0		12/16/2013: An explosive device detonated in a residence in Makhmur district, Arbil governorate, Iraq. There were no reported casualties in the attack. This was one of eight attacks on homes in Makhmur on this day. An unknown number of the homes belonged to police officers. Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.	1	1	1	0.0			1.0	1	0	3	Bombing/Explosion	Bombing/Explosion					3	Police	25.0	Police Security Forces/Officers	Iraqi Police Service (IPS)	Officer	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	1.0	7.0	Posted to website, blog, etc.								6	Explosives	16.0	Unknown Explosive Type														0.0	0.0	0.0	0.0	0.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	A home was damaged in this attack.	0.0																	"""8 houses detonated in Makhmour area, mostly cops,"" Aswat al-Iraq, December 16, 2013."	"""Gunmen blow up eight houses southeast of Mosul.,"" National Iraq News Agency, December 16, 2013."	"""Islamic State of Iraq, Levant Claims Kirkuk 'Documented Military Operations' 5 Dec 2013-2 Jan 2014,"" Al-Minbar al-I'lami Jihadist Forum, March 6, 2014."	START Primary Collection	0	1	0	1	201312160026, 201312160027, 201312160028, 201312160029, 201312160030, 201312160031, 201312160032, 201312160033
124699	2,01312E+11	2013	12	16		0		95	Iraq	10	Middle East & North Africa	Arbil	Makhmur district	35.699906	43.536794	3.0	0		12/16/2013: An explosive device detonated in a residence in Makhmur district, Arbil governorate, Iraq. There were no reported casualties in the attack. This was one of eight attacks on homes in Makhmur on this day. An unknown number of the homes belonged to police officers. Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.	1	1	1	0.0			1.0	1	0	3	Bombing/Explosion	Bombing/Explosion					3	Police	25.0	Police Security Forces/Officers	Iraqi Police Service (IPS)	Officer	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	1.0	7.0	Posted to website, blog, etc.								6	Explosives	16.0	Unknown Explosive Type														0.0	0.0	0.0	0.0	0.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	A home was damaged in this attack.	0.0																	"""8 houses detonated in Makhmour area, mostly cops,"" Aswat al-Iraq, December 16, 2013."	"""Gunmen blow up eight houses southeast of Mosul.,"" National Iraq News Agency, December 16, 2013."	"""Islamic State of Iraq, Levant Claims Kirkuk 'Documented Military Operations' 5 Dec 2013-2 Jan 2014,"" Al-Minbar al-I'lami Jihadist Forum, March 6, 2014."	START Primary Collection	0	1	0	1	201312160026, 201312160027, 201312160028, 201312160029, 201312160030, 201312160031, 201312160032, 201312160033
124873	2,01312E+11	2013	12	20		0		95	Iraq	10	Middle East & North Africa	Sulaymaniyah	Sulaymaniyah	35.567009	45.385494	1.0	0	The incident took place in the Serchinar area of the city.	12/20/2013: An explosive device attached to a civilian vehicle detonated in the Serchinar neighborhood, Sulaymaniyah city, Sulaymaniyah governorate, Iraq. At least three Iraqi Police Service (IPS) officers were wounded in the blast. No group claimed responsibility for the incident.	1	1	1	0.0			0.0	1	0	3	Bombing/Explosion	Bombing/Explosion					3	Police	25.0	Police Security Forces/Officers	Iraqi Police Service (IPS)	Officers	95.0	Iraq																	Unknown							0.0			0	-99.0	0.0	0.0										6	Explosives	29.0	Sticky Bomb														0.0	0.0	0.0	3.0	0.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	A civilian vehicle was damaged in this attack.	0.0																Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.	"""15 killed, 21 wounded in violent attacks across Iraq,"" Philippines News Agency, December 21, 2013."	"""BREAKING NEWS IED explodes on a car in Sulaymaniya,"" National Iraq News Agency, December 20, 2013."	"""Bomb attack injures 5 in Iraq's Kurdistan,"" Press TV, December 20, 2013."	START Primary Collection	-9	-9	0	-9	
125791	2,01401E+11	2014	1	12		0		95	Iraq	10	Middle East & North Africa	Sulaymaniyah	Sulaymaniyah	35.567009	45.385494	1.0	0		"01/12/2014: A sticky bomb attached to the car of Brigadier General Bakhtiyar Fayikh's car detonated outside his home in Sulaymaniyah city, Sulaymaniyah governorate, Iraq. Fayikh, a member of Kurdistan's security forces, was uninjured; however, his car was damaged in the blast. No group claimed responsibility for the incident."	1	1	1	0.0			0.0	0	0	1	Assassination	Armed Assault					3	Police	25.0	Police Security Forces/Officers	Kurdish Asayish	Brigadier General: Bakhtiyar Fayikh	95.0	Iraq																	Unknown							0.0			0	-99.0	0.0	0.0										6	Explosives	29.0	Sticky Bomb														0.0	0.0	0.0	0.0	0.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	Brigadier General Bakhtiyar Fayikh's vehicle was damaged in this attack.	0.0																	"""Fatal blasts hit Iraq's capital,"" Al Jazeera, January 12, 2014."	"""13 killed, dozens injured in twin Iraq blasts,"" MaltaToday, January 12, 2014."	"""Car bomb against army recruits kills eight in Baghdad,"" Turkish Daily, January 12, 2014."	START Primary Collection	-9	-9	0	-9	
128533	2,01403E+11	2014	3	9		0		95	Iraq	10	Middle East & North Africa	Sulaymaniyah	Qadir Karam	35.197147	44.897963	1.0	0		"03/09/2014: Gunmen opened fire on a North Oil Company vehicle in Qadir Karam area, near Tuz Khurmatu city, Sulaymaniyah governorate, Iraq. At least three people were killed and six were injured in the incident. This was one of at least six attacks conducted by the same group around Iraq on March 9, 2014. No group claimed responsibility; however, sources suspected the Islamic State of Iraq and the Levant (ISIL)."	1	1	1	0.0			1.0	1	0	2	Armed Assault	Armed Assault					1	Business	1.0	Gas/Oil/Electric	North Oil Company (NOC)	Bus	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							1.0			0	-99.0	0.0	0.0										5	Firearms	5.0	Unknown Gun Type														3.0	0.0	0.0	6.0	0.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	A bus was damaged in this attack.	0.0																Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.	"""41 killed in Iraq attacks,"" News Track India, March 10, 2014."	"""45 killed in Iraq suicide bomb attack,"" RTE Online, March 9, 2014."	"""3 officials killed, 6+ wounded in Touzkhormatoo,"" Aswat al Iraq, March 9, 2014."	START Primary Collection	0	1	0	1	201403090022, 201403090025, 201403090026, 201403090033, 201403090039, 201403090048
131130	2,01405E+11	2014	5	1		0		95	Iraq	10	Middle East & North Africa	Arbil	Arbil	36.192589	44.004623	1.0	0		05/01/2014: Assailants attacked the Islamic Group office in Arbil city, Arbil governorate, Iraq. One guard was killed in the attack. No group claimed responsibility for the incident.	1	1	1	0.0			0.0	1	0	2	Armed Assault	Armed Assault					15	Religious Figures/Institutions	87.0	Affiliated Institution	Islamic Group	Office	95.0	Iraq																	Unknown							0.0			0	-99.0	0.0	0.0										5	Firearms	5.0	Unknown Gun Type														1.0	0.0	0.0	0.0	0.0	0.0	-9				It is unknown if any property was damaged in this attack.	0.0																	"""Iraq: Roundup of Security Incidents 29 April - 5 May 2014,"" OSC Summary, April 29, 2014."			START Primary Collection	-9	-9	0	-9	
132332	2,01405E+11	2014	5	23		0		95	Iraq	10	Middle East & North Africa	Sulaymaniyah	Sulaymaniyah	35.567009	45.385494	1.0	0	The incident occurred along Salim street	05/23/2014: Security forces identified and arrested an assailant as he was planting an explosive device in a mosque in Sulaymaniyah city, Sulaymaniyah governorate, Iraq. No group claimed responsibility for the incident.	1	1	1	0.0			0.0	0	0	3	Bombing/Explosion	Bombing/Explosion					15	Religious Figures/Institutions	86.0	Place of Worship	Unknown	Shiite Mosque	95.0	Iraq																	Unknown							0.0			0	1.0	1.0	0.0										6	Explosives	16.0	Unknown Explosive Type													AN explosive device concealed in a backpack (defused) was used in the attack.	0.0	0.0	0.0	0.0	0.0	0.0	0					0.0																	"""Kazmain Pilgrims Targeted, 63 Killed,"" Kashmir Observer, May 25, 2014."			START Primary Collection	-9	-9	0	-9	
136898	2,01408E+11	2014	8	23		0		95	Iraq	10	Middle East & North Africa	Arbil	Arbil	36.192589	44.004623	1.0	0	The incident occurred on the Arbil-Kirkuk road	08/23/2014: An explosives-laden vehicle detonated near the Arbil Technical College in Arbil city, Arbil governorate, Iraq. Four people were wounded in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.	1	1	1	0.0			0.0	1	0	3	Bombing/Explosion	Bombing/Explosion					8	Educational Institution	49.0	School/University/Educational Building	Arbil Technical College	College	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	1.0	7.0	Posted to website, blog, etc.								6	Explosives	15.0	Vehicle													A gray Hyundai Tucson car bomb was used in the attack.	0.0	0.0	0.0	4.0	0.0	0.0	-9				It is unknown if a technical college was damaged in this attack.	0.0																Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.	"""Iraq's north rocked by deadly blasts,"" Al Jazeera, August 23, 2014."	"""Suicide attacks kill at least 17 in Iraq after mosque shooting,"" Reuters, August 23, 2014."	"""Suicide Bomber Hits Iraqi Interior Ministry,"" Radio Free Europe, August 23, 2014."	START Primary Collection	0	1	0	1	
138938	2,0141E+11	2014	10	10		0		95	Iraq	10	Middle East & North Africa	Arbil	Az-Zab	36.67606	44.373244	1.0	0		"10/10/2014: Assailants publicly executed six civilians in Az-Zab town, Arbil governorate, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to Islamic State of Iraq and the Levant (ISIL)."	1	1	1	0.0			0.0	1	0	6	Hostage Taking (Kidnapping)	Hostage Taking (Kidnapping)					14	Private Citizens & Property	67.0	Unnamed Civilian/Unspecified	Not Applicable	Civilians	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)						"The specific motive is unknown; however, sources stated that the six executed civilians were accused of organizing efforts to form a Sunni resistance in opposition to the Islamic State of Iraq and the Levant (ISIL)."	0.0			0	-99.0	0.0	0.0										13	Unknown																6.0	0.0	0.0	0.0	0.0	0.0	0					1.0	6.0	0.0	-99.0				0.0						4.0	Hostage(s) killed (not during rescue attempt)	0.0		"""IS jihadists execute nine people in northern Iraq,"" Agence France Presse -- English, October 10, 2014."	"""IS executes nine in northern Iraq,"" Qatar Peninsula, October 11, 2014."		START Primary Collection	0	1	0	1	
140341	2,01411E+11	2014	11	12	2014-11-12 00:00	0		95	Iraq	10	Middle East & North Africa	Arbil	Mela Omer	36.315195	44.149727	1.0	0	The incident occurred at Choueifat	11/12/2014: Security forces discovered and defused an unknown number of explosive devices in Mela Omer area, Arbil governorate, Iraq. No group claimed responsibility for the incident.	1	1	1	0.0			0.0	0	0	3	Bombing/Explosion	Bombing/Explosion					20	Unknown			Unknown	Unknown	95.0	Iraq																	Unknown							0.0			0	-99.0	0.0	0.0										6	Explosives	16.0	Unknown Explosive Type														0.0	0.0	0.0	0.0	0.0	0.0	0					0.0																	"""Iraq: Roundup of Security Incidents 11-17 November 2014,"" OSC Summary, November 11, 2014."			START Primary Collection	-9	-9	0	-9	
140639	2,01411E+11	2014	11	19		0		95	Iraq	10	Middle East & North Africa	Arbil	Arbil	36.192589	44.004623	1.0	0		11/19/2014: A suicide bomber detonated an explosives-laden vehicle at the Arbil Governorate building in Arbil city, Arbil governorate, Iraq. In addition to the bomber, at least four people were killed and 22 people were injured in the blast. Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.	1	1	1	0.0			0.0	1	1	3	Bombing/Explosion	Bombing/Explosion					2	Government (General)	21.0	Government Building/Facility/Office	Government of Arbil	Building	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	1.0	0.0	1.0	7.0	Posted to website, blog, etc.								6	Explosives	15.0	Vehicle														5.0	0.0	1.0	22.0	0.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	Multiple vehicles were damaged in this attack.	0.0																Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.	"""IS claims suicide bombing in Iraq's Arbil,"" Agence France Presse -- English, November 20, 2014."	"""Suicide car bomb hits Iraqi Kurdish capital,"" Agence France Presse -- English, November 19, 2014."	"""Suicide car bombing kills four in Iraq Kurdish capital,"" Agence France Presse -- English, November 19, 2014."	START Primary Collection	0	1	0	1	
142689	2,01501E+11	2015	1	10		0		95	Iraq	10	Middle East & North Africa	Arbil	Kuwayr	36.043266	43.49884	1.0	0		"01/10/2015: Assailants attacked peshmerga and security forces in Gwer town, Arbil governorate, Iraq. At least 26 peshmerga members and 45 assailants were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."	1	1	0	1.0	1.0	Insurgency/Guerilla Action	0.0	1	0	9	Unknown	Bombing/Explosion					4	Military	34.0	Military Personnel (soldiers, troops, officers, forces)	Peshmerga	Forces	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										13	Unknown																71.0	0.0	45.0		0.0		1	3.0	Minor (likely < $1 million)	-99.0	Unspecified property was damaged in this attack.	0.0																Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.	"""Peshmerga troops killed in ISIL attack,"" Al Jazeera, January 10, 2015."	"""IS kills 26 in surprise attack on Iraqi Kurdish forces,"" Agence France Presse -- English, January 10, 2015."	"""IS kills 28 Iraqi Kurdish security forces in surprise attack,"" Global Times, January 11, 2015."	START Primary Collection	0	1	0	1	
143424	2,01501E+11	2015	1	25		0		95	Iraq	10	Middle East & North Africa	Arbil	Makhmur district	35.775655	43.579751	3.0	0	The incident occurred in the Tall Ar Rim village.	01/25/2015: Assailants attacked peshmerga forces in Tall Ar Rim village, Makhmur district, Arbil governorate, Iraq. This was one of two coordinated attacks in the area on the same day. An unknown number of assailants were killed and injured in the ensuing clashes. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.	1	1	0	1.0	1.0	Insurgency/Guerilla Action	1.0	1	0	3	Bombing/Explosion	Bombing/Explosion					4	Military	34.0	Military Personnel (soldiers, troops, officers, forces)	Peshmerga	Forces	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	1.0	7.0	Posted to website, blog, etc.								6	Explosives	11.0	Projectile (rockets, mortars, RPGs, etc.)													Mortars were used in the attack.		0.0			0.0		0					0.0																	"""Iraq: Security Roundup 1200 GMT 25 January 2015,"" OSC Summary, January 25, 2015."	"""Iraq: ISIL Operational Claims Roundup, 21-31 January 2015,"" OSC Summary, January 21, 2015."		START Primary Collection	0	1	0	1	201501250052, 201501250053
143425	2,01501E+11	2015	1	25		0		95	Iraq	10	Middle East & North Africa	Arbil	Kuwayr	36.043266	43.49884	1.0	1	The incident occurred in the Sultan Abdallah hills.	01/25/2015: Assailants attacked peshmerga forces in the Sultan Abdallah hills, Kuwayr area, Arbil governorate, Iraq. This was one of two coordinated attacks in the area on the same day. An unknown number of assailants were killed and injured in the ensuing clashes. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.	1	1	0	1.0	1.0	Insurgency/Guerilla Action	1.0	1	0	3	Bombing/Explosion	Bombing/Explosion					4	Military	34.0	Military Personnel (soldiers, troops, officers, forces)	Peshmerga	Forces	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	1.0	7.0	Posted to website, blog, etc.								6	Explosives	11.0	Projectile (rockets, mortars, RPGs, etc.)													Mortars were used in the attack		0.0			0.0		0					0.0																	"""Iraq: Security Roundup 1200 GMT 25 January 2015,"" OSC Summary, January 25, 2015."	"""Iraq: ISIL Operational Claims Roundup, 21-31 January 2015,"" OSC Summary, January 21, 2015."		START Primary Collection	0	1	0	1	201501250052, 201501250053
144644	2,01502E+11	2015	2	17		0		95	Iraq	10	Middle East & North Africa	Arbil	Tall Ar Rim	35.869444	43.4275	1.0	0		"02/17/2015: Assailants attacked Tall Ar Rim village, Arbil governorate, Iraq. This was one of two coordinated raids on villages in the area on the same day. At least 34 assailants were killed in the ensuing clashes with security forces in both villages. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL)."	1	1	1	0.0			1.0	1	0	9	Unknown	Bombing/Explosion					14	Private Citizens & Property	75.0	Village/City/Town/Suburb	Tall Ar Rim Village	Village	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	300.0	0.0	0.0										13	Unknown																17.0	0.0	17.0		0.0		-9				It is unknown if any property was damaged in this attack.	0.0																Casualty numbers for this attack represent an equal division of a cumulative total of killed across incidents 201502170116 and 201502170125.	"""Kurdish forces repulse IS attack south of Arbil,"" The Nation Pakistan, February 19, 2015."	"""Peshmarga defeat IS in Makhmur,"" The Kurdish Globe, February 23, 2015."	"""Peshmerga push back Daesh after attack south of Erbil,"" Albawaba, February 18, 2015."	START Primary Collection	0	1	0	1	201502170125, 201502170116
145074	2,01503E+11	2015	3	1	2015-03-01 00:00	0		95	Iraq	10	Middle East & North Africa	Arbil	Kuwayr	36.043266	43.49884	1.0	0		"03/01/2015: Assailants attacked Peshmerga forces in Al-Kuwayr, Arbil governorate, Iraq. Dozens of assailants were killed and an unknown number of others were injured in the incident. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."	1	1	0	1.0	1.0	Insurgency/Guerilla Action	0.0	0	0	9	Unknown	Bombing/Explosion					4	Military	34.0	Military Personnel (soldiers, troops, officers, forces)	Peshmerga	Forces	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										13	Unknown																24.0	0.0	24.0		0.0		0					0.0																	"""Iraq: Security Roundup 2000 GMT 1 March 2015,"" OSC Summary, March 1, 2015."			START Primary Collection	0	1	0	1	
145964	2,01503E+11	2015	3	24	2015-03-24 00:00	0		95	Iraq	10	Middle East & North Africa	Arbil	Kuwayr	36.043266	43.49884	1.0	0		03/24/2015: Security forces discovered and defused nine explosive devices in Al-Kuwayr town, Arbil governorate, Iraq. Two of the devices contained chlorine gas. No group claimed responsibility for the incident.	1	1	1	0.0			0.0	0	0	3	Bombing/Explosion	Bombing/Explosion					20	Unknown			Unknown	Unknown	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										6	Explosives	16.0	Unknown Explosive Type	2.0	Chemical	30.0	Explosive									Nine explosive devices, including two containing chlorine gas, were used in the attack.	0.0	0.0	0.0	0.0	0.0	0.0	0					0.0																	"""Iraq: Security Roundup 1200 GMT 24 March 2015,"" OSC Summary, March 24, 2015."			START Primary Collection	0	1	0	1	
146900	2,01504E+11	2015	4	17	2015-04-17 00:00	0		95	Iraq	10	Middle East & North Africa	Arbil	Arbil	36.192589	44.004623	1.0	0	The incident occurred in Ankawa neighborhood	04/17/2015: A suicide bomber in an explosives-laden vehicle detonated near the United States Consulate in Ankawa neighborhood, Arbil city, Arbil governorate, Iraq. In addition to the bomber, at least two people were killed and eight others were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.	1	1	1	0.0			0.0	1	1	3	Bombing/Explosion	Bombing/Explosion					7	Government (Diplomatic)	46.0	Embassy/Consulate	United States Department of State	Consulate	217.0	United States	14.0	Private Citizens & Property	67.0	Unnamed Civilian/Unspecified	Not Applicable	Civilians	209.0	Turkey	14.0	Private Citizens & Property	67.0	Unnamed Civilian/Unspecified	Not Applicable	Civilians	95.0	Iraq	Islamic State of Iraq and the Levant (ISIL)							0.0			0	1.0	0.0	1.0	7.0	Posted to website, blog, etc.								6	Explosives	15.0	Vehicle														3.0	0.0	1.0	8.0	1.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	An unknown number of buildings and cars were damaged in this attack.	0.0																Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.	"""Deadly blast hits US consulate in Erbil,"" Al Jazeera, April 17, 2015."	"""US embassy bombing in Erbil kills three as Isis claims responsibility,"" International Business Times UK, April 18, 2015."	"""American Among Wounded in Deadly Erbil Bombing: Official,"" NBCNews.com, April 17, 2015."	START Primary Collection	0	1	1	1	
151408	2,01508E+11	2015	8	4		0		95	Iraq	10	Middle East & North Africa	Arbil	Makhmur district	35.774379	43.577381	3.0	0		"08/04/2015: Assailants fired chlorine-filled rockets at Makhmur District, Arbil governorate, Iraq. An unknown number of peshmerga members developed respiratory illnesses following the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Islamic State of Iraq and the Levant (ISIL)."	1	1	0	1.0	1.0	Insurgency/Guerilla Action	0.0	1	0	3	Bombing/Explosion	Bombing/Explosion					4	Military	34.0	Military Personnel (soldiers, troops, officers, forces)	Peshmerga	Soldiers	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										2	Chemical	30.0	Explosive													Eight Katyusha rockets containing chlorine were used in the attack.	0.0	0.0	0.0		0.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	Unspecified property was damaged in this attack.	0.0																	"""Kurdish fighters claim Islamic State jihadists have deployed chemical weapons,"" South China Morning Post, August 13, 2015."	"""Iraq: Roundup of Security Incidents 04-10 August 2014,"" OSC Summary, August 4, 2015."	"""Daash Bombs Makhmour District, Southeast Of Mosul, With Katyusha Rockets,"" National Iraqi News Agency (NINA), August 4, 2015."	START Primary Collection	0	1	0	1	
154032	2,0151E+11	2015	10	10		0		95	Iraq	10	Middle East & North Africa	Sulaymaniyah	Sulaymaniyah	35.567009	45.385494	1.0	0		"10/10/2015: Assailants attacked the Rudaw Media Network office in Sulaymaniyah city, Sulaymaniyah governorate, Iraq. There were no reported casualties; however, the office was set on fire and destroyed in the assault. No group claimed responsibility for the incident."	1	1	1	0.0			0.0	1	0	7	Facility/Infrastructure Attack	Bombing/Explosion					10	Journalists & Media			Rudaw Media Network	Office	95.0	Iraq																	Unknown							0.0			0	-99.0	0.0	0.0										5	Firearms	5.0	Unknown Gun Type	8.0	Incendiary	18.0	Arson/Fire										0.0	0.0	0.0	0.0	0.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	An office building was damaged in this attack.	0.0																	"""Iraq: Roundup of Security Incidents 06-12 October 2015,"" OSC Summary, October 6, 2015."			START Primary Collection	-9	-9	0	-9	
